			F0	F0	F1	F1	GEN
W78	9.183673469387756	45	12.057695057178375	9.663628217013176	53.778798606918635	5.898802493397896	1.9451414948864179
W79	9.183673469387756	45	12.208110262333316	9.79204529257534	54.39287558379207	5.973699869041499	1.9832412892563733
W80	9.183673469387756	45	12.358516758710847	9.920459408334791	55.00696258251913	6.0486077717981725	2.0213431831522537
W81	9.183673469387756	45	12.508914866235456	10.048870686312252	55.621059226028905	6.123525812115	2.0594471034151494
W82	9.183673469387756	45	12.659304873896309	10.177279242291531	56.23516519870026	6.198453633787318	2.097552984564999
W83	9.183673469387756	45	12.809687071216224	10.305685183078626	56.84928015598317	6.2733908791431805	2.135660751703067
W84	9.183673469387756	45	12.960061727786387	10.434088615297423	57.463403809488696	6.3483372251946	2.1737703773158086
W85	9.183673469387756	45	13.110429097459525	10.562489627174648	58.077535850076146	6.4232923482757425	2.211881740629902
W86	9.183673469387756	45	13.260789431296756	10.69088831751447	58.69167600764738	6.498255949726157	2.249994840405008
W87	9.183673469387756	45	13.41114296362306	10.819284774062481	59.305824007699314	6.573227742257405	2.288109600096521
W88	9.183673469387756	45	13.561489919584968	10.947679079719661	59.91997959384462	6.64820744887012	2.3262259693296623
W89	9.183673469387756	45	13.711830514659269	11.076071313306759	60.53414252244495	6.723194808120011	2.3643439008553493
W90	9.183673469387756	45	13.8621649537364	11.204461552423135	61.14831255447466	6.798189567874655	2.402463336782825
W91	9.183673469387756	45	14.012493437268677	11.33284986556914	61.76248946858645	6.873191485735415	2.4405842493073453
W92	9.183673469387756	45	14.162816151959928	11.46123632789845	62.37667304678819	6.948200333876894	2.478706588778672
W93	9.183673469387756	45	14.313133279159592	11.589620999204131	62.99086308132831	7.023215890475661	2.516830303212511
W94	9.183673469387756	45	14.463444992927005	11.718003944298925	63.60505937406896	7.098237944415491	2.5549553586810623
W95	9.183673469387756	45	14.613751458436269	11.84638522066075	64.21926173819212	7.1732662937903555	2.593081712879728
W96	9.183673469387756	45	14.764052837585892	11.974764888921827	64.8334699831115	7.248300743066457	2.6312093301723865
W97	9.183673469387756	45	14.914349283096236	12.103143001978404	65.44768394077892	7.32334110780839	2.6693381821701
W98	9.183673469387756	45	15.06464094179321	12.231519611332569	66.06190343603105	7.398387206287244	2.7074682192260817
W99	9.183673469387756	45	15.214927955360618	12.359894767952461	66.6761283092366	7.473438868536235	2.7455994155531003
W0	9.387755102040817	46	0.08434864100806742	2.034075593407949e-09	6.420888858285886	0.272594933363278	0.0
W1	9.387755102040817	46	0.24502194735983843	1.3504407046037862e-05	7.012024462978714	0.40866009588646185	0.0
W2	9.387755102040817	46	0.4085132879492842	0.013091817530361056	7.602056876216037	0.5355222711411511	0.0
W3	9.387755102040817	46	0.5826274719884569	0.13921253168624953	8.17761807343296	0.5801199725895821	0.0
W4	9.387755102040817	46	0.7556613234399105	0.2805459288361511	8.754586850536805	0.6173258170060459	0.0
W5	9.387755102040817	46	0.9252080435380102	0.4163622078250061	9.335997099929614	0.6619100310059141	0.0
W6	9.387755102040817	46	1.0918259539580673	0.5482185618265407	9.921039267799618	0.7119791079114459	0.0
W7	9.387755102040817	46	1.2560392166040897	0.6772156504900373	10.509028827550202	0.7661815360968294	0.0
W8	9.387755102040817	46	1.4182798913262449	0.8041027842009644	11.099421675350088	0.8235651575346498	0.0
W9	9.387755102040817	46	1.57889433893837	0.9294015685998768	11.691790020485392	0.8834443141013492	0.0
W10	9.387755102040817	46	1.7381584014602616	1.0534830044854437	12.285796770730563	0.9453144638017339	0.0
W11	9.387755102040817	46	1.8962922410953647	1.1766162944986969	12.88117448771612	1.0087969387421423	0.0
W12	9.387755102040817	46	2.0534726226472184	1.29900037026052	13.477709181052175	1.0736024420455716	0.0
W13	9.387755102040817	46	2.209842520141428	1.420784687969696	14.07522808082919	1.1395063996914756	0.0
W14	9.387755102040817	46	2.3655187479755795	1.5420832920513292	14.673590483140421	1.2063319498590264	0.0
W15	9.387755102040817	46	2.52059632244281	1.6629841291136658	15.272680672590177	1.273938061352139	0.0
W16	9.387755102040817	46	2.675156640960717	1.7835644672428828	15.872415362661792	1.3422163743266855	0.0
W17	9.387755102040817	46	2.829261624652819	1.9038545515728889	16.47267744976469	1.4110574413966017	0.0
W18	9.387755102040817	46	2.9829708120246554	2.023922382437837	17.073436910304274	1.4804013934361306	0.0
W19	9.387755102040817	46	3.1363298503978942	2.1437951486758555	17.674624522797167	1.5501791757355103	0.0
W20	9.387755102040817	46	3.2893787015735074	2.2635016254792246	18.27619192137915	1.6203376086027668	0.0
W21	9.387755102040817	46	3.4421530280370267	2.383066350584042	18.87809770860628	1.6908323195975	0.0
W22	9.387755102040817	46	3.5946777472997185	2.5025059364928897	19.4803058844714	1.761623557991675	0.0
W23	9.387755102040817	46	3.7469827935614655	2.6218397330838945	20.082785965261124	1.8326804647426547	0.0
W24	9.387755102040817	46	3.899088724665092	2.741080298407943	20.68551092145413	1.90397439865213	1.0475667639388434e-09
W25	9.387755102040817	46	4.051014830048609	2.860239330431497	21.28845739127622	1.975481166914853	3.942662052449644e-07
W26	9.387755102040817	46	4.202782295235701	2.9793659496213927	21.891633619230127	2.047178338645678	0.00013583061966460948
W27	9.387755102040817	46	4.354731137056708	3.101441620596957	22.497307689352088	2.1190388453589866	0.011016347354952369
W28	9.387755102040817	46	4.507283784517802	3.2303593259548435	23.108506602250728	2.1910995810452047	0.04670986417302432
W29	9.387755102040817	46	4.659737634380227	3.359739383012288	23.720300611356127	2.263369399948014	0.0843727307926556
W30	9.387755102040817	46	4.812048848162507	3.489036758931353	24.332242043590995	2.335830347439907	0.12207231833067636
W31	9.387755102040817	46	4.964230345974747	3.6182637453429214	24.944334772532077	2.4084688955145266	0.15979724092644573
W32	9.387755102040817	46	5.116290826383821	3.747424196417981	25.556562119582832	2.481266593365825	0.19754562726105443
W33	9.387755102040817	46	5.268243702888377	3.876528224899314	26.168907305483742	2.554213373106244	0.23531579532404767
W34	9.387755102040817	46	5.420094001429158	4.005577886371328	26.781367261911537	2.6272931121384775	0.2731061214916631
W35	9.387755102040817	46	5.571850667478023	4.134579093231451	27.393931043834236	2.7004958332667153	0.3109152174787679
W36	9.387755102040817	46	5.723521006979756	4.26353692626263	28.00659171694268	2.773812365220976	0.34874175896698684
W37	9.387755102040817	46	5.875111107286391	4.392454557357876	28.619341484031988	2.8472332160688016	0.3865846132176116
W38	9.387755102040817	46	6.026626822215403	4.521335659691908	29.232174351204296	2.9207506680117588	0.4244426931562332
W39	9.387755102040817	46	6.178073372244855	4.650183322082533	29.845084539000247	2.994357585809479	0.4623150171267717
W40	9.387755102040817	46	6.3294555117880025	4.779000283803867	30.458066820811705	3.06804748384472	0.5002007195980805
W41	9.387755102040817	46	6.48077755491457	4.907788983048369	31.07111637084432	3.1418145188399977	0.5380989484881596
W42	9.387755102040817	46	6.632043472190212	5.036551679974608	31.684228876653204	3.2156533759696075	0.5760089463339991
W43	9.387755102040817	46	6.783256880123744	5.165290336012437	32.29740034359726	3.289559199957145	0.6139300351021036
W44	9.387755102040817	46	6.934421094347115	5.294006758423315	32.91062710104715	3.363527576372019	0.6518615647016622
W45	9.387755102040817	46	7.085539152702267	5.422702576086919	33.52390573971882	3.4375544669065885	0.6898029432647157
W46	9.387755102040817	46	7.236613871149258	5.551379273983751	34.137233231226716	3.5116361765355335	0.7277536223411407
W47	9.387755102040817	46	7.387647815383188	5.680038187079206	34.75060664193681	3.585769307356991	0.7657130922559943
W48	9.387755102040817	46	7.53864337238242	5.808680545092588	35.36402334178464	3.6599507390769275	0.8036808803425318
W49	9.387755102040817	46	7.689602742895908	5.937307458563563	35.97748090341481	3.734177599951571	0.8416565489392828
W50	9.387755102040817	46	7.840527959661144	6.065919955055189	36.59097702902489	3.8084472408388494	0.8796396927736098
W51	9.387755102040817	46	7.991420915648335	6.194518965487951	37.204509643154154	3.8827572116748805	0.9176299240086307
W52	9.387755102040817	46	8.142283360764942	6.323105348686741	37.818076781448276	3.957105248177116	0.9556268913777036
W53	9.387755102040817	46	8.293116923006622	6.4516798940420355	38.4316766268847	4.031489251653354	0.9936302611813458
W54	9.387755102040817	46	8.44392311796984	6.580243323602219	39.04530748967488	4.105907271519203	1.031639722380362
W55	9.387755102040817	46	8.59470335767034	6.708796311331031	39.658967788784615	4.180357505469	1.069654991174055
W56	9.387755102040817	46	8.745458956920432	6.837339476682788	40.272656051955515	4.2548382659682495	1.1076757865073803
W57	9.387755102040817	46	8.896191149624372	6.9658733742436025	40.88637090549479	4.329347981313981	1.1457018599187587
W58	9.387755102040817	46	9.046901080974063	7.094398549637824	41.50011105166906	4.40388518911426	1.1837329612601695
W59	9.387755102040817	46	9.197589828260874	7.222915485669112	42.113875298312344	4.478448529338849	1.2217688749811235
W60	9.387755102040817	46	9.348258400295517	7.351424637074775	42.72766249851835	4.553036715714862	1.259809381431585
W61	9.387755102040817	46	9.498907741276755	7.4799264335208955	43.34147159839193	4.627648561348041	1.297854284312331
W62	9.387755102040817	46	9.649538741759965	7.608421252515835	43.95530159979554	4.702282939117574	1.3359033954913377
W63	9.387755102040817	46	9.80015223235157	7.736909473471641	44.5691515654488	4.776938804581547	1.3739565378678318
W64	9.387755102040817	46	9.950748998617224	7.865391433535003	45.183020608534235	4.851615165826268	1.4120135403730134
W65	9.387755102040817	46	10.101329780584958	7.993867444890041	45.79690790357098	4.926311097682516	1.450074247757683
W66	9.387755102040817	46	10.251895271211808	8.122337825972902	46.41081265761686	5.001025736338282	1.4881385010033203
W67	9.387755102040817	46	10.4024461283438	8.250802835946693	47.02473413663451	5.075758249495251	1.5262061669018094
W68	9.387755102040817	46	10.55298297218878	8.379262738879715	47.63867163942696	5.150507866598734	1.564277107553359
W69	9.387755102040817	46	10.70350638648258	8.507717783621574	48.252624506547534	5.22527386024068	1.602351196061883
W70	9.387755102040817	46	10.854016924843737	8.636168198394904	48.86659211121865	5.30005553997781	1.6404283109481868
W71	9.387755102040817	46	11.004515109690235	8.764614187428542	49.48057386478592	5.374852253009188	1.6785083233973597
W72	9.387755102040817	46	11.155001437835926	8.893055987396682	50.09456920120162	5.449663391710469	1.716591162826602
W73	9.387755102040817	46	11.305476376953822	9.02149375441586	50.70857759480763	5.524488365959738	1.7546766858714544
W74	9.387755102040817	46	11.455940373760725	9.149927680502142	51.322598538922975	5.5993266279495995	1.7927648136997352
W75	9.387755102040817	46	11.606393848536257	9.278357933817594	51.93663155766127	5.674177655705022	1.8308554443718585
W76	9.387755102040817	46	11.756837204168319	9.40678468057544	52.55067619041487	5.7490409544510745	1.8689484941658903
W77	9.387755102040817	46	11.907270818941909	9.53520805619701	53.1647320117894	5.823916045064994	1.9070438667336715
W78	9.387755102040817	46	12.057695055537918	9.663628214135304	53.77879861041196	5.898802492153305	1.9451414875071946
W79	9.387755102040817	46	12.208110260355737	9.792045289462955	54.39287558992942	5.973699868704534	1.9832412882616581
W80	9.387755102040817	46	12.358516760048802	9.920459407162229	55.006962579638824	6.048607770388578	2.0213431825324197
W81	9.387755102040817	46	12.508914864768835	10.048870686798484	55.62105922979401	6.123525814302881	2.0594471031909722
W82	9.387755102040817	46	12.659304874540064	10.177279242955624	56.235165195334126	6.198453632770765	2.09755298276749
W83	9.387755102040817	46	12.809687071903053	10.305685187058659	56.84928016529846	6.2733908834838665	2.1356607748474845
W84	9.387755102040817	46	12.960061725766181	10.434088612436675	57.46340380845228	6.3483372236639655	2.17377036099587
W85	9.387755102040817	46	13.110429097364115	10.562489626329164	58.07753585165634	6.423292347626156	2.211881743536716
W86	9.387755102040817	46	13.260789431169211	10.690888317499757	58.691676007971566	6.498255950204961	2.24999484013475
W87	9.387755102040817	46	13.411142963526375	10.819284774087173	59.305824007327125	6.573227741706174	2.2881095991592995
W88	9.387755102040817	46	13.561489919428496	10.947679079628704	59.91997959524954	6.648207449807694	2.3262259705728967
W89	9.387755102040817	46	13.711830513919868	11.076071317335476	60.53414251984748	6.723194807854925	2.364343898311438
W90	9.387755102040817	46	13.862164955180633	11.204461551886567	61.14831255508191	6.798189566410216	2.4024633451665696
W91	9.387755102040817	46	14.012493437571683	11.332849867585521	61.762489469025304	6.873191485931563	2.440584254996047
W92	9.387755102040817	46	14.162816151931107	11.461236327880354	62.376673046859736	6.948200333911567	2.4787065886696364
W93	9.387755102040817	46	14.313133278294716	11.589620998201573	62.990863084631485	7.023215891051334	2.5168303037770388
W94	9.387755102040817	46	14.463444991871464	11.718003942764685	63.605059377115346	7.0982379449797905	2.5549553567828904
W95	9.387755102040817	46	14.613751458924813	11.846385221439979	64.21926173663438	7.173266293452444	2.593081713798152
W96	9.387755102040817	46	14.764052839186618	11.974764890319062	64.83346998347098	7.248300742688917	2.6312093407855492
W97	9.387755102040817	46	14.914349283253372	12.103143001852077	65.44768393845226	7.323341106293462	2.6693381784880095
W98	9.387755102040817	46	15.064640941811348	12.231519611312118	66.06190343588914	7.398387206136569	2.7074682190703583
W99	9.387755102040817	46	15.214927955290536	12.359894767348251	66.67612831139223	7.473438869576087	2.745599417863389
W0	9.591836734693878	47	0.08389606318407261	8.723113101651561e-10	6.421244997194743	0.2726098068593075	0.0
W1	9.591836734693878	47	0.2450096315000665	9.217157112793363e-06	7.012034739131007	0.4086642309063142	0.0
W2	9.591836734693878	47	0.4084166653793063	0.012375181152291097	7.60218559956093	0.536075749022176	0.0
W3	9.591836734693878	47	0.5826234416328727	0.13918986429166663	8.17762332023719	0.580137955343256	0.0
W4	9.591836734693878	47	0.7556619011523052	0.2805461393206338	8.7545877042471	0.6173269052050686	0.0
W5	9.591836734693878	47	0.9252080426386029	0.41636220540221214	9.335997100976687	0.6619100332674134	0.0
W6	9.591836734693878	47	1.0918259516872826	0.5482185639128669	9.921039269612429	0.7119791060642452	0.0
W7	9.591836734693878	47	1.2560392165558147	0.6772156504708646	10.50902882752939	0.7661815361238189	0.0
W8	9.591836734693878	47	1.4182798913186099	0.8041027841990812	11.099421675369571	0.8235651575358477	0.0
W9	9.591836734693878	47	1.5788943389773156	0.9294015686061983	11.69179002052156	0.8834443141026346	0.0
W10	9.591836734693878	47	1.7381584013891713	1.0534830044477066	12.28579677069802	0.9453144638295433	0.0
W11	9.591836734693878	47	1.8962939178159042	1.176616539299919	12.881175391129544	1.0087972035773425	0.0
W12	9.591836734693878	47	2.053472700044182	1.2990003934868648	13.477709290417005	1.0736024348560402	0.0
